customer_id,customer_name,segment,city,created_date
C03702,Customer 03702,Small Business,Jaffna,2025-03-24
C03703,Customer 03703,Corporate,Batticaloa,2025-01-28
C03704,Customer 03704,Small Business,Kandy,2024-12-02
C03705,Customer 03705,Corporate,Anuradhapura,2023-06-19
C03706,Customer 03706,Corporate,Anuradhapura,2024-07-29
C03707,Customer 03707,Corporate,Jaffna,2024-09-13
C03708,Customer 03708,Consumer,Galle,2023-07-08
C03709,Customer 03709,Consumer,Colombo,2024-08-08
C03710,Customer 03710,Small Business,Batticaloa,2025-06-19
C03711,Customer 03711,Small Business,Negombo,2024-05-30
C03712,Customer 03712,Consumer,Negombo,2023-11-07
C03713,Customer 03713,Corporate,Kandy,2024-12-26
C03714,Customer 03714,Consumer,Colombo,2023-06-25
C03715,Customer 03715,Consumer,Negombo,2024-06-30
C03716,Customer 03716,Small Business,Galle,2023-02-10
C03717,Customer 03717,Corporate,Galle,2025-08-22
C03718,Customer 03718,Consumer,Jaffna,2023-10-04
C03719,Customer 03719,Consumer,Kandy,2025-04-23
C03720,Customer 03720,Small Business,Kurunegala,2023-01-02
C03721,Customer 03721,Small Business,Kurunegala,2024-10-09
C03722,Customer 03722,Consumer,Negombo,2023-11-29
C03723,Customer 03723,Consumer,Anuradhapura,2025-01-09
C03724,Customer 03724,Small Business,Negombo,2025-07-08
C03725,Customer 03725,Consumer,Colombo,2023-11-29
C03726,Customer 03726,Corporate,Jaffna,2025-04-23
C03727,Customer 03727,Corporate,Galle,2025-01-18
C03728,Customer 03728,Consumer,Kandy,2023-09-20
C03729,Customer 03729,Small Business,Anuradhapura,2025-01-09
C03730,Customer 03730,Small Business,Negombo,2025-08-26
C03731,Customer 03731,Small Business,Jaffna,2025-06-09
C03732,Customer 03732,Corporate,Jaffna,2025-04-16
C03733,Customer 03733,Corporate,Jaffna,2023-11-29
C03734,Customer 03734,Small Business,Anuradhapura,2024-08-18
C03735,Customer 03735,Corporate,Jaffna,2023-06-09
C03736,Customer 03736,Small Business,Anuradhapura,2025-01-17
C03737,Customer 03737,Consumer,Batticaloa,2024-01-13
C03738,Customer 03738,Corporate,Galle,2023-04-06
C03739,Customer 03739,Consumer,Galle,2024-04-15
C03740,Customer 03740,Small Business,Batticaloa,2023-07-13
C03741,Customer 03741,Small Business,Galle,2025-08-23
C03742,Customer 03742,Corporate,Colombo,2024-10-25
C03743,Customer 03743,Consumer,Galle,2023-11-14
C03744,Customer 03744,Corporate,Jaffna,2025-04-17
C03745,Customer 03745,Consumer,Kandy,2023-03-13
C03746,Customer 03746,Consumer,Batticaloa,2024-03-12
C03747,Customer 03747,Small Business,Anuradhapura,2025-07-19
C03748,Customer 03748,Small Business,Galle,2023-04-13
C03749,Customer 03749,Consumer,Kandy,2025-01-14
C03750,Customer 03750,Corporate,Colombo,2024-01-22
C03751,Customer 03751,Consumer,Colombo,2023-04-23
C03752,Customer 03752,Consumer,Kandy,2023-05-16
C03753,Customer 03753,Consumer,Colombo,2023-10-02
C03754,Customer 03754,Consumer,Kandy,2025-03-22
C03755,Customer 03755,Small Business,Kurunegala,2024-07-09
C03756,Customer 03756,Small Business,Kandy,2025-05-23
C03757,Customer 03757,Consumer,Batticaloa,2023-07-27
C03758,Customer 03758,Small Business,Batticaloa,2025-02-16
C03759,Customer 03759,Consumer,Negombo,2025-04-15
C03760,Customer 03760,Corporate,Galle,2023-12-06
C03761,Customer 03761,Consumer,Negombo,2023-09-07
C03762,Customer 03762,Small Business,Kandy,2024-10-04
C03763,Customer 03763,Consumer,Kandy,2023-01-22
C03764,Customer 03764,Corporate,Kandy,2024-07-11
C03765,Customer 03765,Corporate,Galle,2024-06-07
C03766,Customer 03766,Consumer,Colombo,2023-01-02
C03767,Customer 03767,Corporate,Anuradhapura,2023-08-21
C03768,Customer 03768,Corporate,Negombo,2023-05-31
C03769,Customer 03769,Small Business,Anuradhapura,2023-08-20
C03770,Customer 03770,Small Business,Kandy,2024-12-04
C03771,Customer 03771,Consumer,Kandy,2024-05-18
C03772,Customer 03772,Consumer,Negombo,2023-08-18
C03773,Customer 03773,Consumer,Kurunegala,2024-01-01
C03774,Customer 03774,Corporate,Kandy,2023-05-02
C03775,Customer 03775,Consumer,Galle,2025-07-06
C03776,Customer 03776,Corporate,Kurunegala,2023-07-02
C03777,Customer 03777,Consumer,Anuradhapura,2024-09-06
C03778,Customer 03778,Small Business,Negombo,2023-06-03
C03779,Customer 03779,Corporate,Kurunegala,2024-10-01
C03780,Customer 03780,Consumer,Negombo,2025-06-15
C03781,Customer 03781,Corporate,Kurunegala,2025-07-27
C03782,Customer 03782,Corporate,Kandy,2025-08-13
C03783,Customer 03783,Consumer,Galle,2025-03-18
C03784,Customer 03784,Small Business,Galle,2025-03-07
C03785,Customer 03785,Consumer,Anuradhapura,2023-11-24
C03786,Customer 03786,Small Business,Batticaloa,2024-04-02
C03787,Customer 03787,Consumer,Kandy,2025-04-14
C03788,Customer 03788,Corporate,Negombo,2024-08-14
C03789,Customer 03789,Consumer,Kurunegala,2023-05-29
C03790,Customer 03790,Consumer,Anuradhapura,2023-05-11
C03791,Customer 03791,Corporate,Batticaloa,2023-12-28
C03792,Customer 03792,Corporate,Anuradhapura,2024-03-10
C03793,Customer 03793,Small Business,Kurunegala,2024-09-08
C03794,Customer 03794,Small Business,Jaffna,2023-05-22
C03795,Customer 03795,Corporate,Batticaloa,2024-01-28
C03796,Customer 03796,Small Business,Batticaloa,2024-07-05
C03797,Customer 03797,Small Business,Jaffna,2024-06-29
C03798,Customer 03798,Consumer,Anuradhapura,2024-01-29
C03799,Customer 03799,Small Business,Jaffna,2024-06-23
C03800,Customer 03800,Consumer,Jaffna,2024-12-20
C03801,Customer 03801,Consumer,Jaffna,2024-01-06
C03802,Customer 03802,Consumer,Kurunegala,2025-05-21
C03803,Customer 03803,Corporate,Galle,2024-07-25
C03804,Customer 03804,Consumer,Colombo,2025-08-01
C03805,Customer 03805,Corporate,Kurunegala,2025-07-22
C03806,Customer 03806,Consumer,Negombo,2025-05-19
C03807,Customer 03807,Consumer,Anuradhapura,2024-04-16
C03808,Customer 03808,Consumer,Jaffna,2023-09-06
C03809,Customer 03809,Small Business,Galle,2023-02-27
C03810,Customer 03810,Small Business,Galle,2023-05-01
C03811,Customer 03811,Small Business,Colombo,2024-01-22
C03812,Customer 03812,Corporate,Kurunegala,2024-12-13
C03813,Customer 03813,Small Business,Kandy,2023-02-25
C03814,Customer 03814,Small Business,Kandy,2024-11-09
C03815,Customer 03815,Small Business,Galle,2024-05-03
C03816,Customer 03816,Consumer,Kurunegala,2023-01-31
C03817,Customer 03817,Consumer,Jaffna,2023-05-25
C03818,Customer 03818,Consumer,Anuradhapura,2023-03-20
C03819,Customer 03819,Consumer,Batticaloa,2023-06-03
C03820,Customer 03820,Consumer,Negombo,2025-01-31
C03821,Customer 03821,Corporate,Kurunegala,2024-04-26
C03822,Customer 03822,Small Business,Colombo,2024-03-30
C03823,Customer 03823,Consumer,Galle,2023-10-21
C03824,Customer 03824,Small Business,Colombo,2023-03-03
C03825,Customer 03825,Consumer,Galle,2024-09-10
C03826,Customer 03826,Corporate,Anuradhapura,2023-01-12
C03827,Customer 03827,Corporate,Negombo,2024-11-27
C03828,Customer 03828,Small Business,Negombo,2025-07-30
C03829,Customer 03829,Consumer,Anuradhapura,2024-12-27
C03830,Customer 03830,Consumer,Negombo,2025-08-11
C03831,Customer 03831,Consumer,Anuradhapura,2025-09-23
C03832,Customer 03832,Consumer,Jaffna,2025-08-31
C03833,Customer 03833,Small Business,Colombo,2024-02-15
C03834,Customer 03834,Corporate,Galle,2023-08-13
C03835,Customer 03835,Small Business,Kandy,2025-04-22
C03836,Customer 03836,Small Business,Batticaloa,2025-04-16
C03837,Customer 03837,Corporate,Anuradhapura,2024-05-03
C03838,Customer 03838,Corporate,Galle,2025-04-27
C03839,Customer 03839,Corporate,Anuradhapura,2023-02-25
C03840,Customer 03840,Corporate,Kandy,2023-07-19
C03841,Customer 03841,Consumer,Kurunegala,2023-04-17
C03842,Customer 03842,Corporate,Colombo,2024-09-09
C03843,Customer 03843,Corporate,Galle,2023-09-03
C03844,Customer 03844,Consumer,Kandy,2024-07-08
C03845,Customer 03845,Small Business,Colombo,2023-08-05
C03846,Customer 03846,Corporate,Jaffna,2025-02-13
C03847,Customer 03847,Consumer,Colombo,2024-07-18
C03848,Customer 03848,Corporate,Kandy,2023-09-04
C03849,Customer 03849,Small Business,Colombo,2025-09-27
C03850,Customer 03850,Corporate,Colombo,2024-07-31
C03851,Customer 03851,Corporate,Kandy,2023-02-19
C03852,Customer 03852,Corporate,Colombo,2025-08-24
C03853,Customer 03853,Corporate,Anuradhapura,2024-01-01
C03854,Customer 03854,Consumer,Kurunegala,2024-05-27
C03855,Customer 03855,Corporate,Kurunegala,2025-02-08
C03856,Customer 03856,Consumer,Kandy,2025-09-24
C03857,Customer 03857,Corporate,Kandy,2023-12-06
C03858,Customer 03858,Consumer,Colombo,2024-05-29
C03859,Customer 03859,Corporate,Batticaloa,2024-08-24
C03860,Customer 03860,Consumer,Negombo,2024-08-23
C03861,Customer 03861,Consumer,Batticaloa,2023-06-15
C03862,Customer 03862,Small Business,Kandy,2023-03-22
C03863,Customer 03863,Small Business,Jaffna,2025-09-02
C03864,Customer 03864,Consumer,Galle,2025-06-24
C03865,Customer 03865,Small Business,Galle,2025-02-26
C03866,Customer 03866,Small Business,Kurunegala,2025-09-13
C03867,Customer 03867,Consumer,Kurunegala,2024-04-03
C03868,Customer 03868,Corporate,Anuradhapura,2023-10-25
C03869,Customer 03869,Small Business,Anuradhapura,2023-02-10
C03870,Customer 03870,Consumer,Kandy,2023-09-02
C03871,Customer 03871,Consumer,Batticaloa,2025-09-08
C03872,Customer 03872,Consumer,Galle,2023-04-10
C03873,Customer 03873,Corporate,Kandy,2025-02-23
C03874,Customer 03874,Consumer,Batticaloa,2024-05-25
C03875,Customer 03875,Consumer,Negombo,2023-11-18
C03876,Customer 03876,Consumer,Negombo,2023-06-15
C03877,Customer 03877,Corporate,Kurunegala,2024-08-13
C03878,Customer 03878,Consumer,Galle,2023-04-02
C03879,Customer 03879,Corporate,Negombo,2024-12-28
C03880,Customer 03880,Corporate,Batticaloa,2024-04-29
C03881,Customer 03881,Consumer,Kandy,2024-10-27
C03882,Customer 03882,Small Business,Batticaloa,2025-09-22
C03883,Customer 03883,Corporate,Negombo,2023-02-10
C03884,Customer 03884,Corporate,Galle,2024-02-15
C03885,Customer 03885,Corporate,Kurunegala,2024-03-27
C03886,Customer 03886,Consumer,Anuradhapura,2024-01-18
C03887,Customer 03887,Corporate,Negombo,2024-06-02
C03888,Customer 03888,Small Business,Colombo,2025-06-17
C03889,Customer 03889,Small Business,Colombo,2024-09-27
C03890,Customer 03890,Consumer,Colombo,2025-01-28
C03891,Customer 03891,Consumer,Negombo,2023-06-08
C03892,Customer 03892,Consumer,Anuradhapura,2024-01-20
C03893,Customer 03893,Consumer,Jaffna,2025-05-24
C03894,Customer 03894,Corporate,Kandy,2024-02-02
C03895,Customer 03895,Corporate,Batticaloa,2023-12-24
C03896,Customer 03896,Small Business,Batticaloa,2024-10-19
C03897,Customer 03897,Consumer,Galle,2023-04-22
C03898,Customer 03898,Consumer,Anuradhapura,2025-01-19
C03899,Customer 03899,Corporate,Jaffna,2025-02-25
C03900,Customer 03900,Corporate,Kandy,2024-02-16
C03901,Customer 03901,Corporate,Batticaloa,2023-11-21
C03902,Customer 03902,Small Business,Batticaloa,2023-08-06
C03903,Customer 03903,Corporate,Batticaloa,2023-04-28
C03904,Customer 03904,Small Business,Galle,2023-02-09
C03905,Customer 03905,Corporate,Galle,2025-08-29
C03906,Customer 03906,Consumer,Kurunegala,2024-10-17
C03907,Customer 03907,Consumer,Anuradhapura,2024-08-04
C03908,Customer 03908,Corporate,Anuradhapura,2023-03-05
C03909,Customer 03909,Consumer,Colombo,2024-04-29
C03910,Customer 03910,Consumer,Anuradhapura,2023-08-05
C03911,Customer 03911,Corporate,Galle,2023-10-04
C03912,Customer 03912,Consumer,Kandy,2023-03-27
C03913,Customer 03913,Corporate,Kandy,2023-10-08
C03914,Customer 03914,Small Business,Batticaloa,2023-11-02
C03915,Customer 03915,Corporate,Jaffna,2025-06-11
C03916,Customer 03916,Corporate,Galle,2024-11-16
C03917,Customer 03917,Consumer,Kandy,2025-04-30
C03918,Customer 03918,Corporate,Kurunegala,2025-07-05
C03919,Customer 03919,Corporate,Galle,2025-09-13
C03920,Customer 03920,Corporate,Anuradhapura,2023-07-23
C03921,Customer 03921,Corporate,Galle,2024-05-08
C03922,Customer 03922,Small Business,Anuradhapura,2025-09-15
C03923,Customer 03923,Small Business,Anuradhapura,2023-12-30
C03924,Customer 03924,Consumer,Jaffna,2025-04-22
C03925,Customer 03925,Small Business,Galle,2023-03-21
C03926,Customer 03926,Small Business,Kurunegala,2023-11-28
C03927,Customer 03927,Consumer,Batticaloa,2023-01-15
C03928,Customer 03928,Consumer,Batticaloa,2025-08-14
C03929,Customer 03929,Corporate,Kandy,2025-06-04
C03930,Customer 03930,Small Business,Anuradhapura,2025-03-22
C03931,Customer 03931,Small Business,Colombo,2023-09-27
C03932,Customer 03932,Consumer,Batticaloa,2024-04-06
C03933,Customer 03933,Small Business,Kandy,2024-10-16
C03934,Customer 03934,Consumer,Jaffna,2023-02-07
C03935,Customer 03935,Small Business,Galle,2024-03-06
C03936,Customer 03936,Corporate,Jaffna,2024-09-07
C03937,Customer 03937,Consumer,Jaffna,2023-12-23
C03938,Customer 03938,Small Business,Colombo,2025-09-22
C03939,Customer 03939,Corporate,Colombo,2024-01-15
C03940,Customer 03940,Corporate,Kandy,2023-11-06
C03941,Customer 03941,Corporate,Batticaloa,2024-12-17
C03942,Customer 03942,Corporate,Kurunegala,2024-02-28
C03943,Customer 03943,Small Business,Anuradhapura,2023-12-27
C03944,Customer 03944,Corporate,Kandy,2024-06-19
C03945,Customer 03945,Consumer,Batticaloa,2025-08-06
C03946,Customer 03946,Corporate,Galle,2024-03-14
C03947,Customer 03947,Small Business,Galle,2024-07-20
C03948,Customer 03948,Corporate,Anuradhapura,2024-07-09
C03949,Customer 03949,Small Business,Anuradhapura,2023-10-19
C03950,Customer 03950,Corporate,Kandy,2024-10-11
C03951,Customer 03951,Consumer,Kandy,2023-03-31
C03952,Customer 03952,Consumer,Anuradhapura,2024-10-27
C03953,Customer 03953,Corporate,Kandy,2023-04-17
C03954,Customer 03954,Corporate,Colombo,2024-10-10
C03955,Customer 03955,Corporate,Anuradhapura,2024-11-14
C03956,Customer 03956,Consumer,Batticaloa,2023-08-05
C03957,Customer 03957,Corporate,Kandy,2024-07-18
C03958,Customer 03958,Corporate,Kandy,2023-07-20
C03959,Customer 03959,Corporate,Anuradhapura,2023-12-26
C03960,Customer 03960,Small Business,Anuradhapura,2025-07-18
C03961,Customer 03961,Corporate,Jaffna,2023-01-08
C03962,Customer 03962,Corporate,Negombo,2024-06-03
C03963,Customer 03963,Small Business,Negombo,2025-06-19
C03964,Customer 03964,Corporate,Jaffna,2023-11-11
C03965,Customer 03965,Corporate,Colombo,2023-01-05
C03966,Customer 03966,Consumer,Galle,2023-01-16
C03967,Customer 03967,Corporate,Kurunegala,2025-03-20
C03968,Customer 03968,Consumer,Anuradhapura,2023-12-10
C03969,Customer 03969,Small Business,Anuradhapura,2023-09-05
C03970,Customer 03970,Small Business,Anuradhapura,2023-07-17
C03971,Customer 03971,Consumer,Anuradhapura,2025-04-28
C03972,Customer 03972,Small Business,Anuradhapura,2023-05-12
C03973,Customer 03973,Small Business,Galle,2025-09-27
C03974,Customer 03974,Corporate,Galle,2024-02-17
C03975,Customer 03975,Consumer,Kandy,2024-03-23
C03976,Customer 03976,Consumer,Kandy,2024-12-28
C03977,Customer 03977,Small Business,Anuradhapura,2024-10-08
C03978,Customer 03978,Small Business,Negombo,2025-05-13
C03979,Customer 03979,Small Business,Galle,2025-05-07
C03980,Customer 03980,Corporate,Jaffna,2025-08-29
C03981,Customer 03981,Consumer,Colombo,2023-04-06
C03982,Customer 03982,Consumer,Galle,2024-03-23
C03983,Customer 03983,Small Business,Kandy,2023-01-29
C03984,Customer 03984,Corporate,Colombo,2024-08-08
C03985,Customer 03985,Small Business,Galle,2025-01-30
C03986,Customer 03986,Small Business,Kurunegala,2024-04-09
C03987,Customer 03987,Consumer,Jaffna,2023-07-11
C03988,Customer 03988,Consumer,Jaffna,2023-11-01
C03989,Customer 03989,Corporate,Negombo,2025-01-13
C03990,Customer 03990,Consumer,Negombo,2024-11-06
C03991,Customer 03991,Consumer,Colombo,2023-03-26
C03992,Customer 03992,Small Business,Kandy,2024-10-15
C03993,Customer 03993,Corporate,Kandy,2023-04-24
C03994,Customer 03994,Consumer,Negombo,2023-04-20
C03995,Customer 03995,Consumer,Kandy,2023-09-26
C03996,Customer 03996,Corporate,Kurunegala,2023-03-21
C03997,Customer 03997,Consumer,Anuradhapura,2025-07-23
C03998,Customer 03998,Corporate,Colombo,2023-04-14
C03999,Customer 03999,Consumer,Batticaloa,2024-02-28
C04000,Customer 04000,Small Business,Kandy,2025-09-09
C04001,Customer 04001,Small Business,Anuradhapura,2023-08-04
C04002,Customer 04002,Corporate,Batticaloa,2024-01-20
C04003,Customer 04003,Consumer,Galle,2025-04-07
C04004,Customer 04004,Consumer,Galle,2023-11-02
C04005,Customer 04005,Small Business,Colombo,2024-11-06
C04006,Customer 04006,Corporate,Kurunegala,2023-05-01
C04007,Customer 04007,Small Business,Colombo,2024-05-10
C04008,Customer 04008,Small Business,Negombo,2023-06-12
C04009,Customer 04009,Consumer,Jaffna,2025-08-06
C04010,Customer 04010,Consumer,Colombo,2024-09-12
C04011,Customer 04011,Small Business,Galle,2024-06-14
C04012,Customer 04012,Corporate,Kandy,2023-08-10
C04013,Customer 04013,Consumer,Colombo,2025-07-09
C04014,Customer 04014,Consumer,Jaffna,2023-12-02
C04015,Customer 04015,Small Business,Galle,2023-03-27
C04016,Customer 04016,Corporate,Batticaloa,2023-10-02
C04017,Customer 04017,Consumer,Kurunegala,2023-07-24
C04018,Customer 04018,Small Business,Negombo,2024-12-26
C04019,Customer 04019,Small Business,Batticaloa,2024-04-23
C04020,Customer 04020,Small Business,Anuradhapura,2024-03-22
C04021,Customer 04021,Consumer,Negombo,2025-08-02
C04022,Customer 04022,Consumer,Negombo,2023-06-27
C04023,Customer 04023,Corporate,Kandy,2025-09-11
C04024,Customer 04024,Small Business,Negombo,2024-08-20
C04025,Customer 04025,Consumer,Batticaloa,2023-06-19
C04026,Customer 04026,Corporate,Anuradhapura,2024-03-19
C04027,Customer 04027,Small Business,Negombo,2024-09-02
C04028,Customer 04028,Corporate,Kandy,2025-04-15
C04029,Customer 04029,Corporate,Anuradhapura,2024-09-13
C04030,Customer 04030,Small Business,Kurunegala,2023-07-24
C04031,Customer 04031,Small Business,Kandy,2024-01-18
C04032,Customer 04032,Consumer,Colombo,2024-04-05
C04033,Customer 04033,Small Business,Negombo,2025-09-08
C04034,Customer 04034,Corporate,Negombo,2024-08-23
C04035,Customer 04035,Small Business,Kurunegala,2024-09-10
C04036,Customer 04036,Consumer,Kandy,2024-02-12
C04037,Customer 04037,Corporate,Anuradhapura,2023-07-04
C04038,Customer 04038,Consumer,Kurunegala,2025-03-20
C04039,Customer 04039,Consumer,Jaffna,2023-09-09
C04040,Customer 04040,Corporate,Kurunegala,2024-11-03
C04041,Customer 04041,Corporate,Kandy,2023-05-29
C04042,Customer 04042,Corporate,Colombo,2023-01-10
C04043,Customer 04043,Corporate,Jaffna,2025-01-04
C04044,Customer 04044,Small Business,Kurunegala,2024-04-21
C04045,Customer 04045,Consumer,Kandy,2025-07-09
C04046,Customer 04046,Corporate,Jaffna,2024-01-30
C04047,Customer 04047,Consumer,Kandy,2024-06-23
C04048,Customer 04048,Corporate,Kandy,2024-07-28
C04049,Customer 04049,Small Business,Anuradhapura,2024-08-10
C04050,Customer 04050,Corporate,Kurunegala,2024-11-29
C04051,Customer 04051,Corporate,Jaffna,2025-04-12
C04052,Customer 04052,Consumer,Batticaloa,2023-07-21
C04053,Customer 04053,Consumer,Negombo,2024-05-25
C04054,Customer 04054,Consumer,Kandy,2024-03-07
C04055,Customer 04055,Consumer,Kurunegala,2024-04-08
C04056,Customer 04056,Corporate,Jaffna,2024-08-28
C04057,Customer 04057,Consumer,Negombo,2024-08-13
C04058,Customer 04058,Small Business,Colombo,2023-01-19
C04059,Customer 04059,Corporate,Negombo,2025-07-22
C04060,Customer 04060,Corporate,Colombo,2023-05-15
C04061,Customer 04061,Small Business,Colombo,2025-07-06
C04062,Customer 04062,Small Business,Colombo,2023-12-12
C04063,Customer 04063,Corporate,Kandy,2023-03-13
C04064,Customer 04064,Corporate,Negombo,2025-04-29
C04065,Customer 04065,Corporate,Kurunegala,2023-10-09
C04066,Customer 04066,Consumer,Kurunegala,2024-02-14
C04067,Customer 04067,Small Business,Colombo,2024-05-20
C04068,Customer 04068,Corporate,Batticaloa,2024-02-07
C04069,Customer 04069,Small Business,Kandy,2024-05-20
C04070,Customer 04070,Corporate,Kandy,2025-05-13
C04071,Customer 04071,Consumer,Colombo,2023-01-30
C04072,Customer 04072,Consumer,Galle,2025-04-25
C04073,Customer 04073,Corporate,Anuradhapura,2023-04-18
C04074,Customer 04074,Consumer,Kandy,2023-08-20
C04075,Customer 04075,Small Business,Kurunegala,2023-07-15
C04076,Customer 04076,Small Business,Colombo,2025-04-15
C04077,Customer 04077,Small Business,Colombo,2025-08-14
C04078,Customer 04078,Consumer,Kandy,2023-09-23
C04079,Customer 04079,Corporate,Kandy,2023-02-19
C04080,Customer 04080,Corporate,Anuradhapura,2023-09-28
C04081,Customer 04081,Small Business,Galle,2023-10-04
C04082,Customer 04082,Consumer,Batticaloa,2025-08-05
C04083,Customer 04083,Consumer,Kurunegala,2023-05-03
C04084,Customer 04084,Consumer,Anuradhapura,2025-06-01
C04085,Customer 04085,Corporate,Kandy,2024-10-14
C04086,Customer 04086,Small Business,Jaffna,2024-06-18
C04087,Customer 04087,Corporate,Batticaloa,2024-08-14
C04088,Customer 04088,Corporate,Kurunegala,2025-09-26
C04089,Customer 04089,Small Business,Batticaloa,2025-03-02
C04090,Customer 04090,Consumer,Negombo,2023-08-20
C04091,Customer 04091,Corporate,Kandy,2025-02-23
C04092,Customer 04092,Small Business,Jaffna,2023-12-28
C04093,Customer 04093,Small Business,Jaffna,2024-11-06
C04094,Customer 04094,Consumer,Kandy,2024-12-12
C04095,Customer 04095,Corporate,Colombo,2025-09-22
C04096,Customer 04096,Consumer,Jaffna,2023-08-06
C04097,Customer 04097,Corporate,Jaffna,2024-04-24
C04098,Customer 04098,Consumer,Kurunegala,2024-05-14
C04099,Customer 04099,Small Business,Kurunegala,2023-08-02
C04100,Customer 04100,Corporate,Batticaloa,2025-02-17
C04101,Customer 04101,Consumer,Kandy,2024-11-02
C04102,Customer 04102,Consumer,Jaffna,2025-07-25
C04103,Customer 04103,Corporate,Anuradhapura,2025-07-27
C04104,Customer 04104,Corporate,Jaffna,2025-09-25
C04105,Customer 04105,Corporate,Jaffna,2025-03-09
C04106,Customer 04106,Corporate,Anuradhapura,2023-03-12
C04107,Customer 04107,Small Business,Negombo,2023-06-18
C04108,Customer 04108,Small Business,Kandy,2025-09-01
C04109,Customer 04109,Corporate,Kandy,2023-05-31
C04110,Customer 04110,Consumer,Jaffna,2025-02-01
C04111,Customer 04111,Corporate,Galle,2023-01-17
C04112,Customer 04112,Consumer,Batticaloa,2023-10-01
C04113,Customer 04113,Small Business,Batticaloa,2024-11-08
C04114,Customer 04114,Corporate,Kandy,2023-12-27
C04115,Customer 04115,Small Business,Kandy,2025-08-07
C04116,Customer 04116,Corporate,Jaffna,2023-12-29
C04117,Customer 04117,Corporate,Anuradhapura,2023-06-04
C04118,Customer 04118,Corporate,Colombo,2024-06-04
C04119,Customer 04119,Corporate,Kurunegala,2024-03-27
C04120,Customer 04120,Consumer,Anuradhapura,2023-04-11
C04121,Customer 04121,Corporate,Jaffna,2025-01-19
C04122,Customer 04122,Consumer,Anuradhapura,2023-10-29
C04123,Customer 04123,Small Business,Negombo,2023-06-30
C04124,Customer 04124,Small Business,Batticaloa,2024-06-26
C04125,Customer 04125,Corporate,Kandy,2024-06-15
C04126,Customer 04126,Consumer,Jaffna,2024-11-28
C04127,Customer 04127,Consumer,Jaffna,2025-09-08
C04128,Customer 04128,Consumer,Colombo,2023-04-28
C04129,Customer 04129,Corporate,Jaffna,2024-08-12
C04130,Customer 04130,Small Business,Kandy,2023-03-09
C04131,Customer 04131,Consumer,Anuradhapura,2023-10-10
C04132,Customer 04132,Corporate,Kandy,2024-02-06
C04133,Customer 04133,Small Business,Negombo,2023-08-14
C04134,Customer 04134,Consumer,Galle,2024-05-22
C04135,Customer 04135,Consumer,Kurunegala,2025-03-15
C04136,Customer 04136,Corporate,Negombo,2024-10-14
C04137,Customer 04137,Consumer,Kandy,2025-01-21
C04138,Customer 04138,Small Business,Batticaloa,2023-07-09
C04139,Customer 04139,Corporate,Jaffna,2025-01-26
C04140,Customer 04140,Corporate,Kandy,2023-06-24
C04141,Customer 04141,Consumer,Kurunegala,2023-06-20
C04142,Customer 04142,Corporate,Galle,2025-07-10
C04143,Customer 04143,Consumer,Batticaloa,2025-09-12
C04144,Customer 04144,Corporate,Colombo,2024-03-14
C04145,Customer 04145,Corporate,Kandy,2023-07-01
C04146,Customer 04146,Small Business,Colombo,2023-06-24
C04147,Customer 04147,Corporate,Batticaloa,2024-08-31
C04148,Customer 04148,Consumer,Batticaloa,2024-08-20
C04149,Customer 04149,Consumer,Batticaloa,2025-06-13
C04150,Customer 04150,Consumer,Colombo,2023-04-23
C04151,Customer 04151,Small Business,Negombo,2024-08-03
C04152,Customer 04152,Consumer,Galle,2025-05-05
C04153,Customer 04153,Consumer,Kandy,2025-02-12
C04154,Customer 04154,Corporate,Kurunegala,2023-04-13
C04155,Customer 04155,Corporate,Kurunegala,2024-04-08
C04156,Customer 04156,Corporate,Batticaloa,2024-07-12
C04157,Customer 04157,Corporate,Batticaloa,2023-09-17
C04158,Customer 04158,Corporate,Negombo,2023-01-14
C04159,Customer 04159,Corporate,Batticaloa,2024-12-28
C04160,Customer 04160,Corporate,Colombo,2023-04-26
C04161,Customer 04161,Corporate,Jaffna,2023-06-01
C04162,Customer 04162,Consumer,Kurunegala,2024-11-06
C04163,Customer 04163,Consumer,Jaffna,2024-05-24
C04164,Customer 04164,Small Business,Anuradhapura,2024-08-14
C04165,Customer 04165,Consumer,Kandy,2024-01-04
C04166,Customer 04166,Corporate,Kandy,2023-07-18
C04167,Customer 04167,Corporate,Batticaloa,2025-09-15
C04168,Customer 04168,Small Business,Galle,2025-09-08
C04169,Customer 04169,Small Business,Kurunegala,2023-09-29
C04170,Customer 04170,Corporate,Anuradhapura,2025-06-28
C04171,Customer 04171,Corporate,Negombo,2024-08-26
C04172,Customer 04172,Consumer,Colombo,2023-11-13
C04173,Customer 04173,Small Business,Kurunegala,2024-08-16
C04174,Customer 04174,Small Business,Kandy,2025-05-04
C04175,Customer 04175,Corporate,Kurunegala,2024-03-19
C04176,Customer 04176,Consumer,Colombo,2023-10-23
C04177,Customer 04177,Small Business,Galle,2024-05-25
C04178,Customer 04178,Small Business,Galle,2024-04-22
C04179,Customer 04179,Corporate,Galle,2024-06-19
C04180,Customer 04180,Corporate,Negombo,2023-11-07
C04181,Customer 04181,Corporate,Colombo,2023-03-08
C04182,Customer 04182,Consumer,Jaffna,2024-04-09
C04183,Customer 04183,Small Business,Kandy,2023-10-17
C04184,Customer 04184,Corporate,Negombo,2023-02-24
C04185,Customer 04185,Corporate,Kurunegala,2023-01-06
