order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,updated_ts
O0081255,2026-07-24 09:12:39,C01815,P0130,ST017,6,306.8,2026-07-24 09:12:39
O0081256,2026-06-19 19:40:30,C01584,P0078,ST013,6,39.41,2026-06-19 19:40:30
O0081257,2026-07-09 09:47:13,C04438,P0145,ST002,8,71.77,2026-07-09 09:47:13
O0081258,2026-07-20 14:00:18,C00728,P0109,ST007,1,177.52,2026-07-20 14:00:18
O0081259,2026-06-28 17:32:13,C04083,P0072,ST007,3,290.72,2026-06-28 17:32:13
O0081260,2026-08-19 09:58:36,C03152,P0103,ST002,6,135.6,2026-08-19 09:58:36
O0081261,2026-08-17 17:54:54,C01434,P0168,ST002,5,234.12,2026-08-17 17:54:54
O0081262,2026-06-17 13:16:16,C02362,P0189,ST005,4,172.15,2026-06-17 13:16:16
O0081263,2026-08-06 15:47:19,C04785,P0061,ST020,7,85.66,2026-08-06 15:47:19
O0081264,2026-08-19 17:02:27,C00173,P0151,ST011,5,377.48,2026-08-19 17:02:27
O0081265,2026-07-25 08:54:09,C03115,P0198,ST005,6,127.95,2026-07-25 08:54:09
O0081266,2026-08-07 15:46:14,C03173,P0036,ST004,5,122.01,2026-08-07 15:46:14
O0081267,2026-06-02 18:35:45,C00776,P0159,ST018,4,93.32,2026-06-02 18:35:45
O0081268,2026-07-14 16:34:20,C02254,P0028,ST008,1,341.1,2026-07-14 16:34:20
O0081269,2026-07-16 14:02:32,C02870,P0084,ST005,2,469.65,2026-07-16 14:02:32
O0081270,2026-07-24 15:34:13,C03493,P0078,ST001,1,39.41,2026-07-24 15:34:13
O0081271,2026-06-22 11:24:13,C01601,P0135,ST011,4,389.87,2026-06-22 11:24:13
O0081272,2026-06-20 18:09:39,C03224,P0112,ST006,6,22.01,2026-06-20 18:09:39
O0081273,2026-06-16 18:47:04,C03860,P0121,ST015,2,339.63,2026-06-16 18:47:04
O0081274,2026-06-16 08:47:17,C00927,P0039,ST002,3,66.81,2026-06-16 08:47:17
O0081275,2026-07-06 12:47:07,C04541,P0023,ST009,4,256.23,2026-07-06 12:47:07
O0081276,2026-07-20 15:22:40,C00547,P0133,ST012,5,124.26,2026-07-20 15:22:40
O0081277,2026-06-12 09:14:01,C02459,P0084,ST013,8,469.65,2026-06-12 09:14:01
O0081278,2026-07-14 10:45:33,C01191,P0126,ST013,5,330.45,2026-07-14 10:45:33
O0081279,2026-07-28 21:53:08,C04543,P0095,ST009,5,216.6,2026-07-28 21:53:08
O0081280,2026-08-08 09:41:56,C00780,P0011,ST002,8,141.15,2026-08-08 09:41:56
O0081281,2026-07-19 08:14:24,C03935,P0135,ST002,1,389.87,2026-07-19 08:14:24
O0081282,2026-13-45 99:99:99,C02283,P0148,ST004,3,105.8,2026-08-19 16:15:34
O0081283,2026-06-07 09:21:33,C00052,P0167,ST012,7,65.73,2026-06-07 09:21:33
O0081284,2026-08-04 09:09:34,C04518,P0068,ST013,2,31.41,2026-08-04 09:09:34
O0081285,2026-06-13 09:06:24,C02525,P0140,ST010,3,372.6,2026-06-13 09:06:24
O0081286,2026-07-08 13:35:30,C01051,P0033,ST008,7,78.96,2026-07-08 13:35:30
O0081287,2026-07-31 11:48:23,C03169,P0061,ST004,1,85.66,2026-07-31 11:48:23
O0081288,2026-08-30 09:45:02,C04406,P0190,ST011,8,279.23,2026-08-30 09:45:02
O0081289,2026-07-01 18:19:29,C03147,P0037,ST001,1,45.57,2026-07-01 18:19:29
O0081290,2026-07-23 14:04:31,C03303,P0116,ST016,3,184.02,2026-07-23 14:04:31
O0081291,2026-07-05 14:50:52,C00474,P0186,ST002,6,286.22,2026-07-05 14:50:52
O0081292,2026-08-14 18:31:28,C02781,P0042,ST006,4,357.34,2026-08-14 18:31:28
O0081293,2026-06-18 20:33:49,C01497,P0018,ST006,1,202.38,2026-06-18 20:33:49
O0081294,2026-07-01 10:33:11,C01985,P0104,ST010,8,193.12,2026-07-01 10:33:11
O0081295,2026-06-02 21:20:11,C04634,P0036,ST005,1,122.01,2026-06-02 21:20:11
O0081296,2026-07-01 17:00:37,C04204,P0032,ST008,3,435.65,2026-07-01 17:00:37
O0081297,2026-08-20 12:23:22,C01912,P0068,ST011,1,31.41,2026-08-20 12:23:22
O0081298,2026-07-30 15:39:58,C02143,P0059,ST005,3,28.14,2026-07-30 15:39:58
O0081299,2026-06-08 11:38:55,C04138,P0123,ST015,8,145.6,2026-06-08 11:38:55
O0081300,2026-08-30 11:37:11,C04399,P0093,ST014,2,58.6,2026-08-30 11:37:11
O0081301,2026-07-09 17:48:36,C01404,P0118,ST004,5,360.72,2026-07-09 17:48:36
O0081302,2026-08-29 08:37:03,C01663,P0113,ST010,5,365.09,2026-08-29 08:37:03
O0081303,2026-08-13 19:39:44,C00118,P0063,ST002,6,191.35,2026-08-13 19:39:44
O0081304,2026-08-16 16:40:12,C03616,P0015,ST015,7,84.21,2026-08-16 16:40:12
O0081305,2026-07-30 17:59:51,C03424,P0103,ST015,3,135.6,2026-07-30 17:59:51
O0081306,2026-07-18 19:15:40,C03306,P0079,ST001,8,68.83,2026-07-18 19:15:40
O0081307,2026-08-21 18:48:36,C00936,P0073,ST014,4,211.35,2026-08-21 18:48:36
O0081308,2026-06-30 10:51:57,C01908,P0130,ST008,1,306.8,2026-06-30 10:51:57
O0081309,2026-07-19 21:30:39,C02922,P0006,ST017,4,365.68,2026-07-19 21:30:39
O0081310,2026-08-17 13:54:28,C04225,P0165,ST007,7,377.85,2026-08-17 13:54:28
O0081311,2026-07-25 10:38:20,C04272,P0164,ST018,5,114.44,2026-07-25 10:38:20
O0081312,2026-08-22 10:59:26,C03880,P0151,ST010,8,377.48,2026-08-22 10:59:26
O0081313,2026-06-12 18:15:18,C04330,P0098,ST019,2,334.47,2026-06-12 18:15:18
O0081314,2026-06-16 15:11:29,C01191,P0167,ST020,3,65.73,2026-06-16 15:11:29
O0081315,2026-07-19 16:36:40,C02372,P0108,ST012,3,166.15,2026-07-19 16:36:40
O0081316,2026-07-30 21:30:29,C03213,P0012,ST003,3,83.84,2026-07-30 21:30:29
O0081317,2026-08-26 16:43:32,C03618,P0039,ST017,2,66.81,2026-08-26 16:43:32
O0081318,2026-06-11 15:10:09,C01631,P0074,ST002,5,467.55,2026-06-11 15:10:09
O0081319,2026-07-19 08:39:22,C01299,P0086,ST007,6,138.36,2026-07-19 08:39:22
O0081320,2026-06-21 09:08:15,C99999,P0173,ST002,7,200.14,2026-06-21 09:08:15
O0081321,2026-07-04 11:17:10,C04879,P0103,ST003,5,135.6,2026-07-04 11:17:10
O0081322,2026-07-30 20:45:01,C01575,P0044,ST011,3,126.21,2026-07-30 20:45:01
O0081323,2026-07-24 11:10:17,C00293,P0194,ST018,6,49.25,2026-07-24 11:10:17
O0081324,2026-06-23 13:09:52,C03453,P0097,ST017,1,449.77,2026-06-23 13:09:52
O0081325,2026-08-26 13:21:48,C01788,P0108,ST019,4,166.15,2026-08-26 13:21:48
O0081326,2026-07-23 12:43:29,C02568,P0124,ST009,1,234.1,2026-07-23 12:43:29
O0081327,2026-06-18 21:16:50,C01714,P0034,ST009,6,300.68,2026-06-18 21:16:50
O0081328,2026-06-04 10:59:43,C02722,P0117,ST017,3,312.71,2026-06-04 10:59:43
O0081329,2026-07-23 18:51:13,C03021,P0099,ST005,7,487.0,2026-07-23 18:51:13
O0081330,2026-07-22 17:54:52,C01023,P0098,ST015,6,334.47,2026-07-22 17:54:52
O0081331,2026-08-12 12:45:24,C01107,P0061,ST018,5,85.66,2026-08-12 12:45:24
O0081332,2026-06-20 18:17:39,C00171,P0011,ST018,2,141.15,2026-06-20 18:17:39
O0081333,2026-06-24 15:29:09,C02117,P0164,ST017,1,114.44,2026-06-24 15:29:09
O0081334,2026-07-15 19:53:31,C03676,P0143,ST016,6,139.47,2026-07-15 19:53:31
O0081335,2026-06-10 17:13:23,C03866,P0196,ST016,7,278.08,2026-06-10 17:13:23
O0081336,2026-08-11 10:25:37,C01358,P0131,ST007,7,208.98,2026-08-11 10:25:37
O0081337,2026-06-25 12:10:03,C04568,P0020,ST005,3,74.01,2026-06-25 12:10:03
O0081338,2026-08-02 16:30:19,C00166,P0174,ST003,5,297.27,2026-08-02 16:30:19
O0081339,2026-08-04 09:32:47,C00625,P0122,ST005,3,204.82,2026-08-04 09:32:47
O0081340,2026-06-05 20:54:25,C01824,P0088,ST017,8,254.19,2026-06-05 20:54:25
O0081341,2026-06-08 17:02:03,C04906,P0058,ST003,5,404.59,2026-06-08 17:02:03
O0081342,2026-06-03 21:31:46,C03019,P0060,ST016,2,484.59,2026-06-03 21:31:46
O0081343,2026-13-45 99:99:99,C01163,P0158,ST017,6,322.45,2026-08-30 08:20:47
O0081344,2026-07-28 19:35:15,C04735,P0175,ST006,2,53.64,2026-07-28 19:35:15
O0081345,2026-06-24 20:17:30,C02632,P0029,ST011,1,384.99,2026-06-24 20:17:30
O0081346,2026-08-14 12:02:05,C01537,P0048,ST020,7,38.22,2026-08-14 12:02:05
O0081347,2026-07-24 16:21:02,C03148,P0096,ST014,5,449.79,2026-07-24 16:21:02
O0081348,2026-08-29 19:30:32,C02666,P0127,ST005,6,49.41,2026-08-29 19:30:32
O0081349,2026-06-22 10:11:46,C00871,P0187,ST016,4,17.26,2026-06-22 10:11:46
O0081350,2026-07-09 19:48:10,C02777,P0193,ST018,7,324.01,2026-07-09 19:48:10
O0081351,2026-06-13 10:12:26,C02938,P0146,ST002,3,354.09,2026-06-13 10:12:26
O0081352,2026-08-23 08:35:26,C03620,P0106,ST004,1,176.78,2026-08-23 08:35:26
O0081353,2026-08-22 18:20:04,C01487,P0014,ST013,8,305.74,2026-08-22 18:20:04
O0081354,2026-06-30 17:20:01,C03646,P0142,ST001,5,383.61,2026-06-30 17:20:01
O0081355,2026-08-29 16:54:55,C01321,P0176,ST019,4,398.72,2026-08-29 16:54:55
O0081356,2026-06-25 21:08:59,C03617,P0102,ST013,5,391.85,2026-06-25 21:08:59
O0081357,2026-06-13 18:48:51,C04501,P0096,ST004,4,449.79,2026-06-13 18:48:51
O0081358,2026-08-23 09:02:31,C01225,P0200,ST012,7,98.2,2026-08-23 09:02:31
O0081359,2026-06-28 20:08:47,C03050,P0129,ST009,4,76.23,2026-06-28 20:08:47
O0081360,2026-06-07 08:38:15,C00392,P0131,ST010,8,208.98,2026-06-07 08:38:15
O0081361,2026-06-25 15:14:38,C00507,P0051,ST004,4,97.63,2026-06-25 15:14:38
O0081362,2026-07-09 15:12:28,C03654,P0039,ST017,7,66.81,2026-07-09 15:12:28
O0081363,2026-07-26 08:30:37,C03378,P0089,ST011,5,48.87,2026-07-26 08:30:37
O0081364,2026-06-14 09:05:58,C03678,P0138,ST019,6,475.17,2026-06-14 09:05:58
O0081365,2026-08-01 18:10:48,C99999,P0191,ST004,3,45.55,2026-08-01 18:10:48
O0081366,2026-08-16 15:15:38,C04788,P0104,ST003,8,193.12,2026-08-16 15:15:38
O0081367,2026-06-03 08:15:11,C01121,P0115,ST005,2,25.06,2026-06-03 08:15:11
O0081368,2026-06-29 20:48:53,C03169,P0079,ST016,8,68.83,2026-06-29 20:48:53
O0081369,2026-07-08 20:21:19,C01832,P0177,ST015,8,175.56,2026-07-08 20:21:19
O0081370,2026-07-22 21:00:29,C00511,P0081,ST008,2,220.78,2026-07-22 21:00:29
O0081371,2026-07-17 21:18:08,C03343,P0036,ST005,6,122.01,2026-07-17 21:18:08
O0081372,2026-07-22 10:17:25,C03840,P0034,ST003,4,300.68,2026-07-22 10:17:25
O0081373,2026-08-15 19:51:25,C02406,P0001,ST006,4,112.56,2026-08-15 19:51:25
O0081374,2026-06-20 12:04:00,C01297,P0097,ST013,2,449.77,2026-06-20 12:04:00
O0081375,2026-07-26 10:12:10,C03504,P0065,ST002,6,213.23,2026-07-26 10:12:10
O0081376,2026-08-10 17:12:42,C03861,P0022,ST014,5,182.91,2026-08-10 17:12:42
O0081377,2026-08-28 18:25:07,C02507,P0182,ST003,1,309.11,2026-08-28 18:25:07
O0081378,2026-07-23 19:45:59,C03724,P0075,ST016,4,121.63,2026-07-23 19:45:59
O0081379,2026-08-01 21:06:37,C01220,P0064,ST005,8,463.48,2026-08-01 21:06:37
O0081380,2026-13-45 99:99:99,C02252,P0081,ST003,7,220.78,2026-07-15 16:59:55
O0081381,2026-06-06 21:46:43,C03196,P0002,ST010,4,380.13,2026-06-06 21:46:43
O0081382,2026-07-06 18:38:13,C04364,P0023,ST003,4,256.23,2026-07-06 18:38:13
O0081383,2026-06-02 15:55:21,C00713,P0122,ST010,6,204.82,2026-06-02 15:55:21
O0081384,2026-06-15 11:47:09,C01708,P0052,ST011,3,179.09,2026-06-15 11:47:09
O0081385,2026-06-05 09:35:29,C04891,P0002,ST019,2,380.13,2026-06-05 09:35:29
O0081386,2026-08-16 15:41:17,C04733,P0154,ST018,2,17.43,2026-08-16 15:41:17
O0081387,2026-08-19 12:41:18,C02164,P0102,ST008,1,391.85,2026-08-19 12:41:18
O0081388,2026-07-30 18:14:10,C02399,P0194,ST015,7,49.25,2026-07-30 18:14:10
O0081389,2026-08-04 17:09:19,C02751,P0127,ST017,8,49.41,2026-08-04 17:09:19
O0081390,2026-08-29 20:03:21,C02689,P0134,ST002,8,446.65,2026-08-29 20:03:21
O0081391,2026-06-12 18:42:11,C00013,P0090,ST012,1,24.91,2026-06-12 18:42:11
O0081392,2026-08-12 20:36:11,C02855,P0180,ST015,6,218.46,2026-08-12 20:36:11
O0081393,2026-07-19 21:32:41,C03056,P0018,ST010,4,202.38,2026-07-19 21:32:41
O0081394,2026-08-01 15:29:03,C01749,P0075,ST011,2,121.63,2026-08-01 15:29:03
O0081395,2026-08-31 18:22:27,C00014,P0154,ST003,6,17.43,2026-08-31 18:22:27
O0081396,2026-08-04 20:56:09,C01350,P0060,ST012,1,484.59,2026-08-04 20:56:09
O0081397,2026-07-10 17:16:05,C02940,P0147,ST020,1,167.45,2026-07-10 17:16:05
O0081398,2026-08-18 13:24:06,C01710,P0133,ST008,1,124.26,2026-08-18 13:24:06
O0081399,2026-08-31 13:37:42,C04856,P0169,ST016,7,86.39,2026-08-31 13:37:42
O0081400,2026-06-08 15:37:19,C01112,P0189,ST006,3,172.15,2026-06-08 15:37:19
O0081401,2026-06-09 14:49:02,C03984,P0064,ST018,4,463.48,2026-06-09 14:49:02
O0081402,2026-06-15 11:13:32,C00173,P0094,ST018,4,274.16,2026-06-15 11:13:32
O0081403,2026-07-23 12:09:43,C01394,P0020,ST009,8,74.01,2026-07-23 12:09:43
O0081404,2026-08-06 21:34:59,C03100,P0189,ST003,5,172.15,2026-08-06 21:34:59
O0081405,2026-06-27 13:35:04,C02443,P0149,ST013,5,428.8,2026-06-27 13:35:04
O0081406,2026-08-27 16:33:25,C03672,P0086,ST020,5,138.36,2026-08-27 16:33:25
O0081407,2026-06-15 20:38:45,C03452,P0198,ST011,7,127.95,2026-06-15 20:38:45
O0081408,2026-07-26 16:57:05,C03403,P0002,ST001,3,380.13,2026-07-26 16:57:05
O0081409,2026-06-17 12:52:44,C01270,P0116,ST014,2,184.02,2026-06-17 12:52:44
O0081410,2026-07-04 11:37:35,C03002,P0034,ST009,2,300.68,2026-07-04 11:37:35
O0081411,2026-07-08 13:48:52,C00810,P0131,ST004,4,208.98,2026-07-08 13:48:52
O0081412,2026-07-13 21:48:14,C00713,P0096,ST004,3,449.79,2026-07-13 21:48:14
O0081413,2026-06-13 19:27:54,C03399,P0153,ST018,4,245.65,2026-06-13 19:27:54
O0081414,2026-08-29 14:35:47,C02080,P0098,ST010,8,334.47,2026-08-29 14:35:47
O0081415,2026-08-01 18:39:34,C04525,P0048,ST007,3,38.22,2026-08-01 18:39:34
O0081416,2026-06-07 13:27:32,C99999,P0159,ST005,4,93.32,2026-06-07 13:27:32
O0081417,2026-08-23 18:55:29,C00383,P0154,ST006,3,17.43,2026-08-23 18:55:29
O0081418,2026-07-10 10:23:44,C04320,P0006,ST007,1,365.68,2026-07-10 10:23:44
O0081419,2026-07-07 10:12:04,C02589,P0183,ST012,8,234.04,2026-07-07 10:12:04
O0081420,2026-07-26 08:18:16,C00423,P0017,ST020,3,116.84,2026-07-26 08:18:16
O0081421,2026-07-08 13:24:12,C00510,P0052,ST003,7,179.09,2026-07-08 13:24:12
O0081422,2026-06-15 16:04:53,C01082,P0011,ST005,7,141.15,2026-06-15 16:04:53
O0081423,2026-07-03 20:05:03,C03742,P0031,ST014,5,486.03,2026-07-03 20:05:03
O0081424,2026-07-26 17:36:42,C02383,P0150,ST020,8,240.06,2026-07-26 17:36:42
O0081425,2026-06-18 10:01:32,C01476,P0010,ST017,2,428.09,2026-06-18 10:01:32
O0081426,2026-06-02 08:49:04,C04281,P0058,ST002,4,404.59,2026-06-02 08:49:04
O0081427,2026-07-11 09:23:48,C04677,P0155,ST006,1,362.92,2026-07-11 09:23:48
O0081428,2026-08-03 19:44:51,C00945,P0153,ST020,5,245.65,2026-08-03 19:44:51
O0081429,2026-06-13 15:21:56,C00091,P0028,ST002,4,341.1,2026-06-13 15:21:56
O0081430,2026-08-25 21:38:10,C02682,P0128,ST004,7,337.38,2026-08-25 21:38:10
O0081431,2026-08-13 09:57:33,C00420,P0026,ST010,3,194.23,2026-08-13 09:57:33
O0081432,2026-08-07 11:10:20,C03915,P0053,ST004,6,337.66,2026-08-07 11:10:20
O0081433,2026-07-09 17:40:56,C04158,P0073,ST008,7,211.35,2026-07-09 17:40:56
O0081434,2026-08-08 14:06:02,C04382,P0151,ST012,4,377.48,2026-08-08 14:06:02
O0081435,2026-08-26 21:31:04,C00219,P0060,ST004,7,484.59,2026-08-26 21:31:04
O0081436,2026-06-13 20:28:45,C02439,P0015,ST019,3,84.21,2026-06-13 20:28:45
O0081437,2026-08-31 18:48:45,C04655,P0006,ST007,5,365.68,2026-08-31 18:48:45
O0081438,2026-07-05 10:01:16,C02346,P0117,ST017,8,312.71,2026-07-05 10:01:16
O0081439,2026-06-16 15:43:29,C01651,P0136,ST007,1,27.96,2026-06-16 15:43:29
O0081440,2026-07-26 17:46:00,C00717,P0036,ST005,7,122.01,2026-07-26 17:46:00
O0081441,2026-08-30 18:39:48,C03590,P0039,ST013,4,66.81,2026-08-30 18:39:48
O0081442,2026-07-19 17:44:20,C02150,P0144,ST001,8,119.54,2026-07-19 17:44:20
O0081443,2026-07-11 12:09:40,C02989,P0081,ST007,2,220.78,2026-07-11 12:09:40
O0081444,2026-06-20 14:17:01,C03976,P0127,ST020,1,49.41,2026-06-20 14:17:01
O0081445,2026-08-12 14:44:31,C04794,P0028,ST013,-2,341.1,2026-08-12 14:44:31
O0081446,2026-08-24 13:10:35,C01098,P0027,ST019,7,265.97,2026-08-24 13:10:35
O0081447,2026-08-05 14:37:46,C03997,P0181,ST016,5,354.53,2026-08-05 14:37:46
O0081448,2026-07-30 19:48:17,C01667,P0170,ST008,2,389.56,2026-07-30 19:48:17
O0081449,2026-08-08 16:29:00,C04115,P0101,ST016,1,441.06,2026-08-08 16:29:00
O0081450,2026-08-05 18:40:39,C03356,P0119,ST015,4,334.45,2026-08-05 18:40:39
O0081451,2026-08-15 08:04:38,C01892,,ST017,2,86.39,2026-08-15 08:04:38
O0081452,2026-07-13 19:38:19,C03076,P0149,ST016,4,428.8,2026-07-13 19:38:19
O0081453,2026-08-26 14:32:36,C00306,P0161,ST008,8,141.29,2026-08-26 14:32:36
O0081454,2026-06-21 10:38:05,C00116,P0152,ST017,5,270.5,2026-06-21 10:38:05
O0081455,2026-08-01 18:37:31,C00320,P0002,ST001,6,380.13,2026-08-01 18:37:31
O0081456,2026-06-07 19:42:22,C03373,P0100,ST009,8,432.71,2026-06-07 19:42:22
O0081457,2026-07-08 08:08:50,C04538,P0070,ST008,2,37.06,2026-07-08 08:08:50
O0081458,2026-07-18 14:23:31,C02444,P0114,ST012,3,194.44,2026-07-18 14:23:31
O0081459,2026-07-22 18:36:04,C01871,P0190,ST003,1,279.23,2026-07-22 18:36:04
O0081460,2026-08-19 21:22:38,C01040,P0153,ST013,7,245.65,2026-08-19 21:22:38
O0081461,2026-08-12 16:13:49,C00101,P0123,ST009,4,145.6,2026-08-12 16:13:49
O0081462,2026-06-05 10:23:26,C00114,P0175,ST019,5,53.64,2026-06-05 10:23:26
O0081463,2026-07-04 14:22:32,C02048,P0030,ST001,7,219.08,2026-07-04 14:22:32
O0081464,2026-06-22 18:58:55,C02536,P0046,ST003,2,6.57,2026-06-22 18:58:55
O0081465,2026-07-14 14:12:37,C02802,P0175,ST001,3,53.64,2026-07-14 14:12:37
O0081466,2026-08-12 08:00:16,C04035,P0113,ST019,4,365.09,2026-08-12 08:00:16
O0081467,2026-07-17 17:14:04,C00843,P0195,ST010,4,155.18,2026-07-17 17:14:04
O0081468,2026-08-24 13:46:55,C00488,P0007,ST011,2,42.16,2026-08-24 13:46:55
O0081469,2026-06-12 15:07:57,C03726,P0103,ST003,7,135.6,2026-06-12 15:07:57
O0081470,2026-07-08 21:33:18,C03370,P0107,ST012,3,113.79,2026-07-08 21:33:18
O0081471,2026-07-15 21:03:57,C01010,P0110,ST006,7,469.8,2026-07-15 21:03:57
O0081472,2026-06-09 19:03:41,C01706,P0064,ST012,6,463.48,2026-06-09 19:03:41
O0081473,2026-06-02 12:14:15,C03371,P0076,ST002,1,230.24,2026-06-02 12:14:15
O0081474,2026-07-11 09:35:43,C02653,P0076,ST011,2,230.24,2026-07-11 09:35:43
O0081475,2026-07-01 20:32:43,C00221,P0030,ST009,6,219.08,2026-07-01 20:32:43
O0081476,2026-06-12 17:58:01,C00931,P0042,ST002,8,357.34,2026-06-12 17:58:01
O0081477,2026-08-16 18:43:09,C00966,P0186,ST013,3,286.22,2026-08-16 18:43:09
O0081478,2026-08-19 20:32:47,C03643,P0169,ST001,3,86.39,2026-08-19 20:32:47
O0081479,2026-07-08 16:44:23,C01205,P0186,ST017,1,286.22,2026-07-08 16:44:23
O0081480,2026-08-25 15:30:45,C01243,P0045,ST006,1,295.39,2026-08-25 15:30:45
O0081481,2026-06-12 10:32:25,C02939,P0176,ST007,3,398.72,2026-06-12 10:32:25
O0081482,2026-08-11 19:16:29,C00526,P0065,ST018,2,213.23,2026-08-11 19:16:29
O0081483,2026-07-25 14:50:41,C03763,P0189,ST012,1,172.15,2026-07-25 14:50:41
O0081484,2026-08-17 18:31:21,C03955,P0042,ST017,3,357.34,2026-08-17 18:31:21
O0081485,2026-07-19 17:55:40,C03689,P0161,ST007,3,141.29,2026-07-19 17:55:40
O0081486,2026-07-23 09:06:27,C03527,P0185,ST013,8,141.63,2026-07-23 09:06:27
O0081487,2026-06-21 11:53:10,C00664,P0043,ST009,5,220.74,2026-06-21 11:53:10
O0081488,2026-07-03 13:24:08,C00932,P0159,ST010,1,93.32,2026-07-03 13:24:08
O0081489,2026-08-03 09:22:31,C01136,P0073,ST010,3,211.35,2026-08-03 09:22:31
O0081490,2026-08-10 10:40:04,C00303,P0042,ST007,6,357.34,2026-08-10 10:40:04
O0081491,2026-07-19 14:01:40,C03175,P0009,ST002,8,331.65,2026-07-19 14:01:40
O0081492,2026-06-11 21:59:28,C00431,P0191,ST002,8,45.55,2026-06-11 21:59:28
O0081493,2026-08-31 17:52:38,C01236,P0108,ST002,4,166.15,2026-08-31 17:52:38
O0081494,2026-06-12 09:02:33,C00790,P0077,ST007,2,7.63,2026-06-12 09:02:33
O0081495,2026-06-05 18:24:46,C04735,P0200,ST011,8,98.2,2026-06-05 18:24:46
O0081496,2026-08-17 18:58:42,C01245,P0040,ST007,8,134.73,2026-08-17 18:58:42
O0081497,2026-07-16 18:25:17,C01316,P0101,ST016,2,441.06,2026-07-16 18:25:17
O0081498,2026-07-26 14:58:43,C03766,P0116,ST004,6,184.02,2026-07-26 14:58:43
O0081499,2026-08-10 11:25:31,C00535,P0050,ST018,7,123.77,2026-08-10 11:25:31
O0081500,2026-06-05 21:10:21,C04277,P0105,ST010,8,113.55,2026-06-05 21:10:21
O0081501,2026-06-24 14:59:27,C02633,P0051,ST013,7,97.63,2026-06-24 14:59:27
O0081502,2026-06-22 09:17:01,C01120,P0192,ST004,6,278.92,2026-06-22 09:17:01
O0081503,2026-06-23 13:08:51,C00639,P0123,ST007,7,145.6,2026-06-23 13:08:51
O0081504,2026-07-13 10:22:06,C04385,P0134,ST005,1,446.65,2026-07-13 10:22:06
O0081505,2026-06-02 19:19:38,C02184,P0160,ST011,1,108.2,2026-06-02 19:19:38
O0081506,2026-06-30 16:35:30,C03523,P0061,ST001,5,85.66,2026-06-30 16:35:30
O0081507,2026-07-27 20:57:22,C04358,P0141,ST012,7,376.63,2026-07-27 20:57:22
O0081508,2026-06-30 08:49:23,C02315,P0197,ST018,2,177.85,2026-06-30 08:49:23
O0081509,2026-07-25 20:27:04,C04309,P0186,ST013,2,286.22,2026-07-25 20:27:04
O0081510,2026-06-15 21:46:05,C04869,P0036,ST014,1,122.01,2026-06-15 21:46:05
O0081511,2026-08-14 15:23:26,C01923,P0105,ST001,8,113.55,2026-08-14 15:23:26
O0081512,2026-07-21 11:11:54,C01557,P0070,ST019,2,37.06,2026-07-21 11:11:54
O0081513,2026-07-01 20:00:28,C01036,P0088,ST004,3,254.19,2026-07-01 20:00:28
O0081514,2026-08-19 14:15:10,C04406,P0046,ST010,3,6.57,2026-08-19 14:15:10
O0081515,2026-08-29 11:35:11,C04415,P0160,ST011,6,108.2,2026-08-29 11:35:11
O0081516,2026-08-31 18:13:28,C01061,P0020,ST010,3,74.01,2026-08-31 18:13:28
O0081517,2026-06-27 19:55:58,C00140,P0187,ST004,2,17.26,2026-06-27 19:55:58
O0081518,2026-08-07 17:05:47,C03212,P0017,ST009,2,116.84,2026-08-07 17:05:47
O0081519,2026-06-18 12:49:00,C01964,P0123,ST017,8,145.6,2026-06-18 12:49:00
O0081520,2026-06-06 11:08:24,C03989,P0192,ST008,3,278.92,2026-06-06 11:08:24
O0081521,2026-08-10 19:41:15,C04101,P0051,ST006,4,97.63,2026-08-10 19:41:15
O0081522,2026-06-09 20:05:59,C01131,P0028,ST014,8,341.1,2026-06-09 20:05:59
O0081523,2026-08-02 15:58:05,C00259,P0115,ST014,8,25.06,2026-08-02 15:58:05
O0081524,2026-07-28 11:03:29,C02718,P0148,ST003,7,105.8,2026-07-28 11:03:29
O0081525,2026-06-02 10:34:13,C04804,P0084,ST019,8,469.65,2026-06-02 10:34:13
O0081526,2026-08-28 21:01:37,C04584,P0157,ST018,3,297.17,2026-08-28 21:01:37
O0081527,2026-07-01 09:14:47,C03186,P0145,ST005,8,71.77,2026-07-01 09:14:47
O0081528,2026-07-14 10:31:40,C02916,P0165,ST020,1,377.85,2026-07-14 10:31:40
O0081529,2026-07-20 12:18:58,C03134,P0070,ST010,4,37.06,2026-07-20 12:18:58
O0081530,2026-06-29 15:26:11,C01471,P0093,ST013,8,58.6,2026-06-29 15:26:11
O0081531,2026-07-10 10:13:14,C04072,P0004,ST005,8,53.8,2026-07-10 10:13:14
O0081532,2026-07-07 10:34:22,C00647,,ST008,1,6.57,2026-07-07 10:34:22
O0081533,2026-06-28 09:07:32,C03040,P0113,ST004,8,365.09,2026-06-28 09:07:32
O0081534,2026-06-21 09:57:52,C03408,P0112,ST008,4,22.01,2026-06-21 09:57:52
O0081535,2026-07-23 16:39:00,C04950,P0116,ST014,1,184.02,2026-07-23 16:39:00
O0081536,2026-07-23 17:37:12,C00967,P0081,ST014,7,220.78,2026-07-23 17:37:12
O0081537,2026-06-28 21:07:20,C04269,P0184,ST011,5,163.19,2026-06-28 21:07:20
O0081538,2026-07-23 19:39:18,C00072,P0129,ST013,3,76.23,2026-07-23 19:39:18
O0081539,2026-07-19 16:06:42,C04251,P0151,ST008,1,377.48,2026-07-19 16:06:42
